sysTime timestamp ecg beat ibi 
0 3232544.000000 2.624633 0 0.000000 
0 3236428.000000 2.629521 0 0.000000 
0 3240316.000000 2.629521 0 0.000000 
0 3244200.000000 2.609971 0 0.000000 
0 3248060.000000 2.585533 0 0.000000 
0 3251948.000000 2.551320 0 0.000000 
0 3255836.000000 2.521994 0 0.000000 
0 3259724.000000 2.487781 0 0.000000 
0 3263596.000000 2.453568 0 0.000000 
0 3267476.000000 2.419355 0 0.000000 
0 3271364.000000 2.399805 0 0.000000 
0 3275236.000000 2.380254 0 0.000000 
0 3279108.000000 2.370479 0 0.000000 
0 3282988.000000 2.365591 0 0.000000 
0 3286860.000000 2.365591 0 0.000000 
0 3290748.000000 2.380254 0 0.000000 
0 3294628.000000 2.404692 0 0.000000 
0 3298508.000000 2.429130 0 0.000000 
0 3302384.000000 2.468231 0 0.000000 
0 3306252.000000 2.482893 0 0.000000 
0 3310124.000000 2.517107 0 0.000000 
0 3313996.000000 2.556207 0 0.000000 
0 3317860.000000 2.595308 0 0.000000 
0 3321732.000000 2.629521 0 0.000000 
0 3325620.000000 2.658847 0 0.000000 
0 3329508.000000 2.693060 0 0.000000 
0 3333380.000000 2.727273 0 0.000000 
0 3337260.000000 2.781036 0 0.000000 
0 3341124.000000 2.805474 0 0.000000 
0 3344988.000000 2.834800 0 0.000000 
0 3348868.000000 2.869013 0 0.000000 
0 3352752.000000 2.898338 0 0.000000 
0 3356628.000000 2.942327 0 0.000000 
0 3360516.000000 2.961877 0 0.000000 
0 3364408.000000 2.986315 0 0.000000 
0 3368276.000000 3.000978 0 0.000000 
0 3372132.000000 3.020528 0 0.000000 
0 3375996.000000 3.064516 0 0.000000 
0 3379876.000000 3.074291 0 0.000000 
0 3383756.000000 3.098729 0 0.000000 
0 3387636.000000 3.113392 0 0.000000 
0 3391524.000000 3.132942 0 0.000000 
0 3395404.000000 3.167156 0 0.000000 
0 3399276.000000 3.196481 0 0.000000 
0 3403140.000000 3.240469 0 0.000000 
0 3407020.000000 3.274682 0 0.000000 
0 3410900.000000 3.318671 0 0.000000 
0 3414780.000000 3.367546 0 0.000000 
0 3418660.000000 3.426198 0 0.000000 
0 3422548.000000 3.475073 0 0.000000 
0 3426428.000000 3.528837 0 0.000000 
0 3430300.000000 3.582600 0 0.000000 
0 3434180.000000 3.646139 0 0.000000 
0 3438056.000000 3.714565 0 0.000000 
0 3441932.000000 3.778104 0 0.000000 
0 3445804.000000 3.846530 0 0.000000 
0 3449680.000000 3.910069 0 0.000000 
0 3453552.000000 3.993157 0 0.000000 
0 3457428.000000 4.056696 0 0.000000 
0 3461292.000000 4.125122 0 0.000000 
0 3465164.000000 4.193548 0 0.000000 
0 3469036.000000 4.257087 0 0.000000 
0 3472908.000000 4.320626 0 0.000000 
0 3476780.000000 4.393939 0 0.000000 
0 3480652.000000 4.452590 0 0.000000 
0 3484524.000000 4.511241 0 0.000000 
0 3488412.000000 4.560117 0 0.000000 
0 3492284.000000 4.618768 0 0.000000 
0 3496172.000000 4.667644 0 0.000000 
0 3500044.000000 4.726295 0 0.000000 
0 3503916.000000 4.760509 0 0.000000 
0 3507788.000000 4.789834 0 0.000000 
0 3511660.000000 4.838710 0 0.000000 
0 3515532.000000 4.868035 0 0.000000 
0 3519404.000000 4.907136 0 0.000000 
0 3523276.000000 4.926686 0 0.000000 
0 3527148.000000 4.926686 0 0.000000 
0 3531028.000000 4.946237 0 0.000000 
0 3534900.000000 4.956012 0 0.000000 
0 3538772.000000 4.980450 0 0.000000 
0 3542644.000000 4.956012 0 0.000000 
0 3546524.000000 4.946237 0 0.000000 
0 3550404.000000 4.941349 0 0.000000 
0 3554268.000000 4.936461 0 0.000000 
0 3558140.000000 4.931574 0 0.000000 
0 3562020.000000 4.912024 0 0.000000 
0 3565900.000000 4.897361 0 0.000000 
0 3569764.000000 4.877810 0 0.000000 
0 3573636.000000 4.858260 0 0.000000 
0 3577516.000000 4.843597 0 0.000000 
0 3581404.000000 4.809384 0 0.000000 
0 3585268.000000 4.784946 0 0.000000 
0 3589144.000000 4.750733 0 0.000000 
0 3593020.000000 4.740958 0 0.000000 
0 3596892.000000 4.696970 0 0.000000 
0 3600764.000000 4.657869 0 0.000000 
0 3604644.000000 4.633431 0 0.000000 
0 3608516.000000 4.589443 0 0.000000 
0 3612396.000000 4.560117 0 0.000000 
0 3616268.000000 4.525904 0 0.000000 
0 3620132.000000 4.491691 0 0.000000 
0 3624012.000000 4.467253 0 0.000000 
0 3627884.000000 4.423265 0 0.000000 
0 3631764.000000 4.393939 0 0.000000 
0 3635644.000000 4.359726 0 0.000000 
0 3639524.000000 4.335289 0 0.000000 
0 3643412.000000 4.301075 0 0.000000 
0 3647268.000000 4.261975 0 0.000000 
0 3651148.000000 4.237536 0 0.000000 
0 3655028.000000 4.213099 0 0.000000 
0 3658908.000000 4.188661 0 0.000000 
0 3662780.000000 4.149560 0 0.000000 
0 3666660.000000 4.115347 0 0.000000 
0 3670540.000000 4.066471 0 0.000000 
0 3674412.000000 4.032258 0 0.000000 
0 3678272.000000 3.993157 0 0.000000 
0 3682140.000000 3.939394 0 0.000000 
0 3686020.000000 3.900293 0 0.000000 
0 3689892.000000 3.846530 0 0.000000 
0 3693772.000000 3.807429 0 0.000000 
0 3697644.000000 3.778104 0 0.000000 
0 3701508.000000 3.739003 0 0.000000 
0 3705384.000000 3.714565 0 0.000000 
0 3709252.000000 3.680352 0 0.000000 
0 3713116.000000 3.665689 0 0.000000 
0 3716988.000000 3.670577 0 0.000000 
0 3720860.000000 3.646139 0 0.000000 
0 3724740.000000 3.651026 0 0.000000 
0 3728620.000000 3.626589 0 0.000000 
0 3732500.000000 3.621701 0 0.000000 
0 3736372.000000 3.621701 0 0.000000 
0 3740244.000000 3.611926 0 0.000000 
0 3744116.000000 3.611926 0 0.000000 
0 3748004.000000 3.602150 0 0.000000 
0 3751868.000000 3.602150 0 0.000000 
0 3755740.000000 3.607038 0 0.000000 
0 3759604.000000 3.611926 0 0.000000 
0 3763484.000000 3.607038 0 0.000000 
0 3767344.000000 3.592375 0 0.000000 
0 3771216.000000 3.592375 0 0.000000 
0 3775084.000000 3.621701 0 0.000000 
0 3778968.000000 3.685240 0 0.000000 
0 3782852.000000 3.802542 0 0.000000 
0 3786716.000000 3.973607 0 0.000000 
0 3790588.000000 4.198436 0 0.000000 
0 3794468.000000 4.447703 0 0.000000 
0 3798348.000000 4.667644 0 0.000000 
