sysTime timestamp ecg beat ibi 
0 86598900.000000 3.787879 0 0.000000 
0 86602820.000000 3.773216 0 0.000000 
0 86606732.000000 3.753666 0 0.000000 
0 86610652.000000 3.719453 0 0.000000 
0 86614576.000000 3.695015 0 0.000000 
0 86618492.000000 3.695015 0 0.000000 
0 86622416.000000 3.748778 0 0.000000 
0 86626332.000000 3.875855 0 0.000000 
0 86630244.000000 4.056696 0 0.000000 
0 86634164.000000 4.266862 0 0.000000 
0 86638084.000000 4.486804 0 0.000000 
0 86642004.000000 4.657869 0 0.000000 
0 86645932.000000 4.657869 0 0.000000 
0 86649844.000000 4.433040 0 0.000000 
0 86653756.000000 4.056696 0 0.000000 
0 86657676.000000 3.616813 0 0.000000 
0 86661596.000000 3.225806 0 0.000000 
0 86665516.000000 2.932551 0 0.000000 
0 86669440.000000 2.746823 0 0.000000 
0 86673348.000000 2.668622 0 0.000000 
0 86677268.000000 2.678397 0 0.000000 
0 86681188.000000 2.727273 0 0.000000 
0 86685116.000000 2.795699 0 0.000000 
0 86689036.000000 2.864125 0 0.000000 
0 86692952.000000 2.913001 0 0.000000 
0 86696848.000000 2.927664 0 0.000000 
0 86700768.000000 2.937439 0 0.000000 
0 86704684.000000 2.942327 0 0.000000 
0 86708604.000000 2.942327 0 0.000000 
0 86712528.000000 2.932551 0 0.000000 
0 86716444.000000 2.917889 0 0.000000 
0 86720360.000000 2.913001 0 0.000000 
0 86724260.000000 2.913001 0 0.000000 
0 86728164.000000 2.913001 0 0.000000 
0 86732068.000000 2.913001 0 0.000000 
0 86735964.000000 2.908113 0 0.000000 
0 86739884.000000 2.908113 0 0.000000 
0 86743804.000000 2.922776 0 0.000000 
0 86747736.000000 2.917889 0 0.000000 
0 86751660.000000 2.922776 0 0.000000 
0 86755584.000000 2.917889 0 0.000000 
0 86759500.000000 2.898338 0 0.000000 
0 86763412.000000 2.903226 0 0.000000 
0 86767332.000000 2.913001 0 0.000000 
0 86771244.000000 2.908113 0 0.000000 
0 86775164.000000 2.903226 0 0.000000 
0 86779084.000000 2.903226 0 0.000000 
0 86783004.000000 2.913001 0 0.000000 
0 86786900.000000 2.922776 0 0.000000 
0 86790832.000000 2.927664 0 0.000000 
0 86794760.000000 2.927664 0 0.000000 
0 86798684.000000 2.922776 0 0.000000 
0 86802604.000000 2.922776 0 0.000000 
0 86806520.000000 2.942327 0 0.000000 
0 86810436.000000 2.942327 0 0.000000 
0 86814368.000000 2.927664 0 0.000000 
0 86818292.000000 2.942327 0 0.000000 
0 86822224.000000 2.956989 0 0.000000 
0 86826152.000000 2.966764 0 0.000000 
0 86830052.000000 2.961877 0 0.000000 
0 86833984.000000 2.971652 0 0.000000 
0 86837896.000000 2.976540 0 0.000000 
0 86841824.000000 2.991202 0 0.000000 
0 86845740.000000 3.005865 0 0.000000 
0 86849636.000000 3.025415 0 0.000000 
0 86853532.000000 3.035191 0 0.000000 
0 86857436.000000 3.030303 0 0.000000 
0 86861340.000000 3.040078 0 0.000000 
0 86865252.000000 3.049853 0 0.000000 
0 86869164.000000 3.059628 0 0.000000 
0 86873076.000000 3.074291 0 0.000000 
0 86876996.000000 3.049853 0 0.000000 
0 86880908.000000 3.049853 0 0.000000 
0 86884820.000000 3.049853 0 0.000000 
0 86888732.000000 3.049853 0 0.000000 
0 86892644.000000 3.035191 0 0.000000 
0 86896540.000000 3.025415 0 0.000000 
0 86900448.000000 2.981427 0 0.000000 
0 86904376.000000 2.947214 0 0.000000 
0 86908300.000000 2.908113 0 0.000000 
0 86912224.000000 2.859237 0 0.000000 
0 86916140.000000 2.795699 0 0.000000 
0 86920060.000000 2.737048 0 0.000000 
0 86923972.000000 2.693060 0 0.000000 
0 86927892.000000 2.649071 0 0.000000 
0 86931804.000000 2.609971 0 0.000000 
0 86935716.000000 2.575758 0 0.000000 
0 86939620.000000 2.536657 0 0.000000 
0 86943532.000000 2.512219 0 0.000000 
0 86947452.000000 2.492669 0 0.000000 
0 86951372.000000 2.478006 0 0.000000 
0 86955280.000000 2.468231 0 0.000000 
0 86959192.000000 2.468231 0 0.000000 
0 86963100.000000 2.478006 0 0.000000 
0 86967004.000000 2.473118 0 0.000000 
0 86970924.000000 2.478006 0 0.000000 
0 86974828.000000 2.482893 0 0.000000 
0 86978748.000000 2.487781 0 0.000000 
0 86982668.000000 2.502444 0 0.000000 
0 86986564.000000 2.521994 0 0.000000 
0 86990492.000000 2.517107 0 0.000000 
0 86994396.000000 2.521994 0 0.000000 
0 86998324.000000 2.526882 0 0.000000 
0 87002252.000000 2.531769 0 0.000000 
0 87006172.000000 2.541544 0 0.000000 
0 87010100.000000 2.546432 0 0.000000 
0 87014020.000000 2.546432 0 0.000000 
0 87017940.000000 2.551320 0 0.000000 
0 87021868.000000 2.561095 0 0.000000 
0 87025780.000000 2.575758 0 0.000000 
0 87029700.000000 2.585533 0 0.000000 
0 87033620.000000 2.590420 0 0.000000 
0 87037528.000000 2.585533 0 0.000000 
0 87041444.000000 2.585533 0 0.000000 
0 87045364.000000 2.595308 0 0.000000 
0 87049268.000000 2.590420 0 0.000000 
0 87053172.000000 2.580645 0 0.000000 
0 87057084.000000 2.575758 0 0.000000 
0 87061004.000000 2.575758 0 0.000000 
0 87064924.000000 2.580645 0 0.000000 
0 87068836.000000 2.590420 0 0.000000 
0 87072740.000000 2.580645 0 0.000000 
0 87076652.000000 2.575758 0 0.000000 
0 87080564.000000 2.575758 0 0.000000 
0 87084484.000000 2.580645 0 0.000000 
0 87088388.000000 2.585533 0 0.000000 
0 87092308.000000 2.585533 0 0.000000 
0 87096228.000000 2.575758 0 0.000000 
0 87100148.000000 2.565982 0 0.000000 
0 87104068.000000 2.575758 0 0.000000 
0 87107988.000000 2.565982 0 0.000000 
0 87111916.000000 2.561095 0 0.000000 
0 87115828.000000 2.551320 0 0.000000 
0 87119748.000000 2.546432 0 0.000000 
0 87123668.000000 2.546432 0 0.000000 
0 87127580.000000 2.546432 0 0.000000 
0 87131500.000000 2.546432 0 0.000000 
0 87135412.000000 2.541544 0 0.000000 
0 87139340.000000 2.536657 0 0.000000 
0 87143260.000000 2.536657 0 0.000000 
0 87147188.000000 2.541544 0 0.000000 
0 87151116.000000 2.536657 0 0.000000 
0 87155036.000000 2.521994 0 0.000000 
0 87158964.000000 2.512219 0 0.000000 
0 87162892.000000 2.512219 0 0.000000 
0 87166812.000000 2.512219 0 0.000000 
0 87170740.000000 2.512219 0 0.000000 
0 87174668.000000 2.507331 0 0.000000 
0 87178588.000000 2.507331 0 0.000000 
0 87182516.000000 2.512219 0 0.000000 
0 87186428.000000 2.521994 0 0.000000 
0 87190356.000000 2.521994 0 0.000000 
0 87194284.000000 2.517107 0 0.000000 
