sysTime timestamp ecg beat ibi 
0 2033964.000000 2.595308 0 0.000000 
0 2037836.000000 2.355816 0 0.000000 
0 2041716.000000 2.409580 0 0.000000 
0 2045596.000000 2.624633 0 0.000000 
0 2049476.000000 2.800587 0 0.000000 
0 2053344.000000 2.624633 0 0.000000 
0 2057228.000000 2.360704 0 0.000000 
0 2061092.000000 2.355816 0 0.000000 
0 2064972.000000 2.570870 0 0.000000 
0 2068844.000000 2.771261 0 0.000000 
0 2072716.000000 2.673509 0 0.000000 
0 2076588.000000 2.370479 0 0.000000 
0 2080452.000000 2.326491 0 0.000000 
0 2084324.000000 2.507331 0 0.000000 
0 2088204.000000 2.727273 0 0.000000 
0 2092084.000000 2.663734 0 0.000000 
0 2095964.000000 2.365591 0 0.000000 
0 2099852.000000 2.258065 0 0.000000 
0 2103724.000000 2.429130 0 0.000000 
0 2107596.000000 2.653959 0 0.000000 
0 2111464.000000 2.683285 0 0.000000 
0 2115348.000000 2.399805 0 0.000000 
0 2119228.000000 2.258065 0 0.000000 
0 2123100.000000 2.394917 0 0.000000 
0 2126980.000000 2.619746 0 0.000000 
0 2130860.000000 2.697947 0 0.000000 
0 2134748.000000 2.434018 0 0.000000 
0 2138620.000000 2.243402 0 0.000000 
0 2142492.000000 2.336266 0 0.000000 
0 2146364.000000 2.546432 0 0.000000 
0 2150236.000000 2.639296 0 0.000000 
0 2154116.000000 2.380254 0 0.000000 
0 2157996.000000 2.111437 0 0.000000 
0 2161884.000000 2.135875 0 0.000000 
0 2165772.000000 2.326491 0 0.000000 
0 2169632.000000 2.468231 0 0.000000 
0 2173500.000000 2.282502 0 0.000000 
0 2177380.000000 2.003910 0 0.000000 
0 2181248.000000 1.989247 0 0.000000 
0 2185116.000000 2.170088 0 0.000000 
0 2188988.000000 2.346041 0 0.000000 
0 2192860.000000 2.218964 0 0.000000 
0 2196744.000000 1.925709 0 0.000000 
0 2200616.000000 1.842620 0 0.000000 
0 2204480.000000 1.999022 0 0.000000 
0 2208348.000000 2.199414 0 0.000000 
0 2212228.000000 2.155425 0 0.000000 
0 2216120.000000 1.886608 0 0.000000 
0 2219980.000000 1.798631 0 0.000000 
0 2223872.000000 1.950147 0 0.000000 
0 2227756.000000 2.165200 0 0.000000 
0 2231628.000000 2.189638 0 0.000000 
0 2235504.000000 1.935484 0 0.000000 
0 2239380.000000 1.823069 0 0.000000 
0 2243256.000000 1.984360 0 0.000000 
0 2247140.000000 2.243402 0 0.000000 
0 2251020.000000 2.355816 0 0.000000 
0 2254900.000000 2.126100 0 0.000000 
0 2258776.000000 1.955034 0 0.000000 
0 2262644.000000 2.052786 0 0.000000 
0 2266516.000000 2.267840 0 0.000000 
0 2270396.000000 2.375367 0 0.000000 
